timestamp,Data Point,980-data
2023-09-22 22:47:44,865,115
2023-09-22 22:47:45,867,113
2023-09-22 22:47:46,876,104
2023-09-22 22:47:47,878,102
2023-09-22 22:47:48,878,102
2023-09-22 22:47:49,868,112
2023-09-22 22:47:50,858,122
2023-09-22 22:47:51,850,130
2023-09-22 22:47:52,850,130
2023-09-22 22:47:53,854,126
2023-09-22 22:47:54,862,118
2023-09-22 22:47:55,853,127
2023-09-22 22:47:56,854,126
2023-09-22 22:47:57,859,121
2023-09-22 22:47:58,850,130
2023-09-22 22:47:59,852,128
2023-09-22 22:48:00,861,119
2023-09-22 22:48:01,865,115
2023-09-22 22:48:02,866,114
2023-09-22 22:48:03,863,117
2023-09-22 22:48:04,867,113
2023-09-22 22:48:05,866,114
2023-09-22 22:48:06,861,119
2023-09-22 22:48:07,860,120
2023-09-22 22:48:08,852,128
2023-09-22 22:48:09,845,135
2023-09-22 22:48:10,844,136
2023-09-22 22:48:11,848,132
2023-09-22 22:48:12,850,130
2023-09-22 22:48:13,858,122
2023-09-22 22:48:14,856,124
2023-09-22 22:48:15,860,120
2023-09-22 22:48:16,865,115
2023-09-22 22:48:17,863,117
2023-09-22 22:48:18,858,122
2023-09-22 22:48:19,855,125
2023-09-22 22:48:20,853,127
2023-09-22 22:48:21,844,136
2023-09-22 22:48:22,848,132
2023-09-22 22:48:23,843,137
2023-09-22 22:48:24,848,132
2023-09-22 22:48:25,840,140
2023-09-22 22:48:26,833,147
2023-09-22 22:48:27,831,149
2023-09-22 22:48:28,828,152
2023-09-22 22:48:29,834,146
2023-09-22 22:48:30,839,141
2023-09-22 22:48:31,829,151
2023-09-22 22:48:32,830,150
2023-09-22 22:48:33,830,150
2023-09-22 22:48:34,832,148
2023-09-22 22:48:35,838,142
2023-09-22 22:48:36,832,148
2023-09-22 22:48:37,840,140
2023-09-22 22:48:38,840,140
2023-09-22 22:48:39,835,145
2023-09-22 22:48:40,828,152
2023-09-22 22:48:41,838,142
2023-09-22 22:48:42,838,142
2023-09-22 22:48:43,845,135
2023-09-22 22:48:44,841,139
2023-09-22 22:48:45,835,145
2023-09-22 22:48:46,829,151
2023-09-22 22:48:47,839,141
2023-09-22 22:48:48,849,131
2023-09-22 22:48:49,854,126
2023-09-22 22:48:50,862,118
2023-09-22 22:48:51,864,116
2023-09-22 22:48:52,860,120
2023-09-22 22:48:53,858,122
2023-09-22 22:48:54,857,123
2023-09-22 22:48:55,865,115
2023-09-22 22:48:56,855,125
2023-09-22 22:48:57,847,133
2023-09-22 22:48:58,841,139
2023-09-22 22:48:59,846,134
2023-09-22 22:49:00,853,127
2023-09-22 22:49:01,851,129
2023-09-22 22:49:02,841,139
2023-09-22 22:49:03,850,130
2023-09-22 22:49:04,857,123
2023-09-22 22:49:05,857,123
2023-09-22 22:49:06,848,132
2023-09-22 22:49:07,844,136
2023-09-22 22:49:08,846,134
2023-09-22 22:49:09,843,137
2023-09-22 22:49:10,852,128
2023-09-22 22:49:11,859,121
2023-09-22 22:49:12,862,118
2023-09-22 22:49:13,872,108
2023-09-22 22:49:14,865,115
2023-09-22 22:49:15,859,121
2023-09-22 22:49:16,858,122
2023-09-22 22:49:17,851,129
2023-09-22 22:49:18,857,123
2023-09-22 22:49:19,865,115
2023-09-22 22:49:20,864,116
2023-09-22 22:49:21,859,121
2023-09-22 22:49:22,858,122
2023-09-22 22:49:23,865,115
2023-09-22 22:49:24,870,110
2023-09-22 22:49:25,861,119
2023-09-22 22:49:26,864,116
2023-09-22 22:49:27,874,106
2023-09-22 22:49:28,873,107
2023-09-22 22:49:29,865,115
2023-09-22 22:49:30,874,106
2023-09-22 22:49:31,876,104
2023-09-22 22:49:32,867,113
2023-09-22 22:49:33,857,123
2023-09-22 22:49:34,864,116
2023-09-22 22:49:35,867,113
2023-09-22 22:49:36,867,113
2023-09-22 22:49:37,872,108
2023-09-22 22:49:38,875,105
2023-09-22 22:49:39,881,99
2023-09-22 22:49:40,880,100
2023-09-22 22:49:41,886,94
2023-09-22 22:49:42,891,89
2023-09-22 22:49:43,886,94
2023-09-22 22:49:44,892,88
2023-09-22 22:49:45,890,90
2023-09-22 22:49:46,890,90
2023-09-22 22:49:47,897,83
2023-09-22 22:49:48,895,85
2023-09-22 22:49:49,894,86
2023-09-22 22:49:50,902,78
2023-09-22 22:49:51,899,81
2023-09-22 22:49:52,893,87
2023-09-22 22:49:53,897,83
2023-09-22 22:49:54,892,88
2023-09-22 22:49:55,895,85
2023-09-22 22:49:56,886,94
2023-09-22 22:49:57,880,100
2023-09-22 22:49:58,884,96
2023-09-22 22:49:59,874,106
2023-09-22 22:50:00,868,112
2023-09-22 22:50:01,871,109
2023-09-22 22:50:02,875,105
2023-09-22 22:50:03,865,115
2023-09-22 22:50:04,866,114
2023-09-22 22:50:05,862,118
2023-09-22 22:50:06,861,119
2023-09-22 22:50:07,867,113
2023-09-22 22:50:08,870,110
2023-09-22 22:50:09,873,107
2023-09-22 22:50:10,877,103
2023-09-22 22:50:11,882,98
2023-09-22 22:50:12,882,98
2023-09-22 22:50:13,885,95
2023-09-22 22:50:14,895,85
2023-09-22 22:50:15,891,89
2023-09-22 22:50:16,896,84
2023-09-22 22:50:17,900,80
2023-09-22 22:50:18,904,76
2023-09-22 22:50:19,910,70
2023-09-22 22:50:20,916,64
2023-09-22 22:50:21,916,64
2023-09-22 22:50:22,918,62
2023-09-22 22:50:23,923,57
2023-09-22 22:50:24,923,57
2023-09-22 22:50:25,916,64
2023-09-22 22:50:26,922,58
2023-09-22 22:50:27,912,68
2023-09-22 22:50:28,910,70
2023-09-22 22:50:29,911,69
2023-09-22 22:50:30,913,67
2023-09-22 22:50:31,916,64
2023-09-22 22:50:32,922,58
2023-09-22 22:50:33,929,51
2023-09-22 22:50:34,925,55
2023-09-22 22:50:35,918,62
2023-09-22 22:50:36,928,52
2023-09-22 22:50:37,925,55
2023-09-22 22:50:38,918,62
2023-09-22 22:50:39,918,62
2023-09-22 22:50:40,915,65
2023-09-22 22:50:41,908,72
2023-09-22 22:50:42,912,68
2023-09-22 22:50:43,918,62
2023-09-22 22:50:44,920,60
2023-09-22 22:50:45,927,53
2023-09-22 22:50:46,931,49
2023-09-22 22:50:47,941,39
2023-09-22 22:50:48,935,45
2023-09-22 22:50:49,931,49
2023-09-22 22:50:50,922,58
2023-09-22 22:50:51,923,57
2023-09-22 22:50:52,919,61
2023-09-22 22:50:53,928,52
2023-09-22 22:50:54,918,62
2023-09-22 22:50:55,927,53
2023-09-22 22:50:56,921,59
2023-09-22 22:50:57,915,65
2023-09-22 22:50:58,908,72
2023-09-22 22:50:59,915,65
2023-09-22 22:51:00,917,63
2023-09-22 22:51:01,922,58
2023-09-22 22:51:02,919,61
2023-09-22 22:51:03,910,70
2023-09-22 22:51:04,903,77
2023-09-22 22:51:05,912,68
2023-09-22 22:51:06,904,76
2023-09-22 22:51:07,899,81
2023-09-22 22:51:08,897,83
2023-09-22 22:51:09,889,91
2023-09-22 22:51:10,880,100
2023-09-22 22:51:11,883,97
2023-09-22 22:51:12,885,95
2023-09-22 22:51:13,885,95
2023-09-22 22:51:14,888,92
2023-09-22 22:51:15,896,84
2023-09-22 22:51:16,902,78
2023-09-22 22:51:17,893,87
2023-09-22 22:51:18,891,89
2023-09-22 22:51:19,890,90
2023-09-22 22:51:20,892,88
2023-09-22 22:51:21,883,97
2023-09-22 22:51:22,877,103
2023-09-22 22:51:23,867,113
2023-09-22 22:51:24,872,108
2023-09-22 22:51:25,879,101
2023-09-22 22:51:26,872,108
2023-09-22 22:51:27,879,101
2023-09-22 22:51:28,889,91
2023-09-22 22:51:29,885,95
2023-09-22 22:51:30,884,96
2023-09-22 22:51:31,883,97
2023-09-22 22:51:32,889,91
2023-09-22 22:51:33,884,96
2023-09-22 22:51:34,889,91
2023-09-22 22:51:35,890,90
2023-09-22 22:51:36,889,91
2023-09-22 22:51:37,894,86
2023-09-22 22:51:38,898,82
2023-09-22 22:51:39,896,84
2023-09-22 22:51:40,893,87
2023-09-22 22:51:41,884,96
2023-09-22 22:51:42,881,99
2023-09-22 22:51:43,874,106
2023-09-22 22:51:44,878,102
2023-09-22 22:51:45,877,103
2023-09-22 22:51:46,877,103
2023-09-22 22:51:47,870,110
2023-09-22 22:51:48,866,114
2023-09-22 22:51:49,873,107
2023-09-22 22:51:50,866,114
2023-09-22 22:51:51,867,113
2023-09-22 22:51:52,863,117
2023-09-22 22:51:53,864,116
2023-09-22 22:51:54,864,116
2023-09-22 22:51:55,872,108
2023-09-22 22:51:56,877,103
2023-09-22 22:51:57,882,98
2023-09-22 22:51:58,881,99
2023-09-22 22:51:59,880,100
2023-09-22 22:52:00,879,101
2023-09-22 22:52:01,870,110
2023-09-22 22:52:02,870,110
2023-09-22 22:52:03,873,107
2023-09-22 22:52:04,875,105
2023-09-22 22:52:05,868,112
2023-09-22 22:52:06,859,121
2023-09-22 22:52:07,861,119
2023-09-22 22:52:08,854,126
2023-09-22 22:52:09,845,135
2023-09-22 22:52:10,835,145
2023-09-22 22:52:11,837,143
2023-09-22 22:52:12,847,133
2023-09-22 22:52:13,839,141
2023-09-22 22:52:14,848,132
2023-09-22 22:52:15,856,124
2023-09-22 22:52:16,863,117
2023-09-22 22:52:17,864,116
2023-09-22 22:52:18,874,106
2023-09-22 22:52:19,867,113
2023-09-22 22:52:20,870,110
2023-09-22 22:52:21,871,109
2023-09-22 22:52:22,867,113
2023-09-22 22:52:23,877,103
2023-09-22 22:52:24,877,103
2023-09-22 22:52:25,875,105
2023-09-22 22:52:26,883,97
2023-09-22 22:52:27,893,87
2023-09-22 22:52:28,890,90
2023-09-22 22:52:29,897,83
2023-09-22 22:52:30,903,77
2023-09-22 22:52:31,910,70
2023-09-22 22:52:32,916,64
2023-09-22 22:52:33,924,56
2023-09-22 22:52:34,932,48
2023-09-22 22:52:35,938,42
2023-09-22 22:52:36,943,37
2023-09-22 22:52:37,940,40
2023-09-22 22:52:38,942,38
2023-09-22 22:52:39,934,46
2023-09-22 22:52:40,924,56
2023-09-22 22:52:41,934,46
2023-09-22 22:52:42,925,55
2023-09-22 22:52:43,924,56
2023-09-22 22:52:44,917,63
2023-09-22 22:52:45,914,66
2023-09-22 22:52:46,914,66
2023-09-22 22:52:47,919,61
2023-09-22 22:52:48,917,63
2023-09-22 22:52:49,912,68
2023-09-22 22:52:50,909,71
2023-09-22 22:52:51,916,64
2023-09-22 22:52:52,920,60
2023-09-22 22:52:53,915,65
2023-09-22 22:52:54,918,62
2023-09-22 22:52:55,911,69
2023-09-22 22:52:56,914,66
2023-09-22 22:52:57,904,76
2023-09-22 22:52:58,896,84
2023-09-22 22:52:59,886,94
2023-09-22 22:53:00,892,88
2023-09-22 22:53:01,894,86
2023-09-22 22:53:02,898,82
2023-09-22 22:53:03,888,92
2023-09-22 22:53:04,882,98
2023-09-22 22:53:05,877,103
2023-09-22 22:53:06,872,108
2023-09-22 22:53:07,865,115
2023-09-22 22:53:08,869,111
2023-09-22 22:53:09,860,120
2023-09-22 22:53:10,859,121
2023-09-22 22:53:11,868,112
2023-09-22 22:53:12,871,109
2023-09-22 22:53:13,862,118
2023-09-22 22:53:14,866,114
2023-09-22 22:53:15,866,114
2023-09-22 22:53:16,856,124
2023-09-22 22:53:17,846,134
2023-09-22 22:53:18,855,125
2023-09-22 22:53:19,865,115
2023-09-22 22:53:20,865,115
2023-09-22 22:53:21,875,105
2023-09-22 22:53:22,881,99
2023-09-22 22:53:23,883,97
2023-09-22 22:53:24,885,95
2023-09-22 22:53:25,875,105
2023-09-22 22:53:26,869,111
2023-09-22 22:53:27,877,103
2023-09-22 22:53:28,882,98
2023-09-22 22:53:29,891,89
2023-09-22 22:53:30,897,83
2023-09-22 22:53:31,907,73
2023-09-22 22:53:32,906,74
2023-09-22 22:53:33,896,84
2023-09-22 22:53:34,903,77
2023-09-22 22:53:35,904,76
2023-09-22 22:53:36,896,84
2023-09-22 22:53:37,899,81
2023-09-22 22:53:38,901,79
2023-09-22 22:53:39,896,84
2023-09-22 22:53:40,904,76
2023-09-22 22:53:41,914,66
2023-09-22 22:53:42,911,69
2023-09-22 22:53:43,906,74
2023-09-22 22:53:44,911,69
2023-09-22 22:53:45,904,76
2023-09-22 22:53:46,910,70
2023-09-22 22:53:47,915,65
2023-09-22 22:53:48,925,55
2023-09-22 22:53:49,923,57
2023-09-22 22:53:50,927,53
2023-09-22 22:53:51,935,45
2023-09-22 22:53:52,940,40
2023-09-22 22:53:53,949,31
2023-09-22 22:53:54,940,40
2023-09-22 22:53:55,946,34
2023-09-22 22:53:56,941,39
2023-09-22 22:53:57,934,46
2023-09-22 22:53:58,935,45
2023-09-22 22:53:59,929,51
2023-09-22 22:54:00,933,47
2023-09-22 22:54:01,923,57
2023-09-22 22:54:02,913,67
2023-09-22 22:54:03,916,64
2023-09-22 22:54:04,909,71
2023-09-22 22:54:05,917,63
2023-09-22 22:54:06,911,69
2023-09-22 22:54:07,902,78
2023-09-22 22:54:08,902,78
2023-09-22 22:54:09,905,75
2023-09-22 22:54:10,899,81
2023-09-22 22:54:11,893,87
2023-09-22 22:54:12,897,83
2023-09-22 22:54:13,898,82
2023-09-22 22:54:14,905,75
2023-09-22 22:54:15,897,83
2023-09-22 22:54:16,899,81
2023-09-22 22:54:17,902,78
2023-09-22 22:54:18,901,79
2023-09-22 22:54:19,905,75
2023-09-22 22:54:20,898,82
2023-09-22 22:54:21,906,74
2023-09-22 22:54:22,915,65
2023-09-22 22:54:23,907,73
2023-09-22 22:54:24,909,71
2023-09-22 22:54:25,917,63
2023-09-22 22:54:26,921,59
2023-09-22 22:54:27,916,64
2023-09-22 22:54:28,910,70
2023-09-22 22:54:29,907,73
2023-09-22 22:54:30,908,72
2023-09-22 22:54:31,916,64
2023-09-22 22:54:32,909,71
2023-09-22 22:54:33,905,75
2023-09-22 22:54:34,914,66
2023-09-22 22:54:35,906,74
2023-09-22 22:54:36,914,66
2023-09-22 22:54:37,907,73
2023-09-22 22:54:38,898,82
2023-09-22 22:54:39,901,79
2023-09-22 22:54:40,911,69
2023-09-22 22:54:41,920,60
2023-09-22 22:54:42,914,66
2023-09-22 22:54:43,910,70
2023-09-22 22:54:44,900,80
2023-09-22 22:54:45,908,72
2023-09-22 22:54:46,908,72
2023-09-22 22:54:47,910,70
2023-09-22 22:54:48,910,70
2023-09-22 22:54:49,909,71
2023-09-22 22:54:50,905,75
2023-09-22 22:54:51,905,75
2023-09-22 22:54:52,905,75
2023-09-22 22:54:53,904,76
2023-09-22 22:54:54,895,85
2023-09-22 22:54:55,902,78
2023-09-22 22:54:56,911,69
2023-09-22 22:54:57,908,72
2023-09-22 22:54:58,898,82
2023-09-22 22:54:59,899,81
2023-09-22 22:55:00,890,90
2023-09-22 22:55:01,886,94
2023-09-22 22:55:02,879,101
2023-09-22 22:55:03,875,105
2023-09-22 22:55:04,869,111
2023-09-22 22:55:05,877,103
2023-09-22 22:55:06,874,106
2023-09-22 22:55:07,876,104
2023-09-22 22:55:08,867,113
2023-09-22 22:55:09,861,119
2023-09-22 22:55:10,851,129
2023-09-22 22:55:11,842,138
2023-09-22 22:55:12,840,140
2023-09-22 22:55:13,835,145
2023-09-22 22:55:14,841,139
2023-09-22 22:55:15,840,140
2023-09-22 22:55:16,837,143
2023-09-22 22:55:17,845,135
2023-09-22 22:55:18,838,142
2023-09-22 22:55:19,847,133
2023-09-22 22:55:20,838,142
2023-09-22 22:55:21,841,139
2023-09-22 22:55:22,851,129
2023-09-22 22:55:23,844,136
2023-09-22 22:55:24,843,137
2023-09-22 22:55:25,833,147
2023-09-22 22:55:26,826,154
2023-09-22 22:55:27,836,144
2023-09-22 22:55:28,845,135
2023-09-22 22:55:29,848,132
2023-09-22 22:55:30,854,126
2023-09-22 22:55:31,861,119
2023-09-22 22:55:32,869,111
2023-09-22 22:55:33,876,104
2023-09-22 22:55:34,881,99
2023-09-22 22:55:35,884,96
2023-09-22 22:55:36,886,94
2023-09-22 22:55:37,876,104
2023-09-22 22:55:38,871,109
2023-09-22 22:55:39,864,116
2023-09-22 22:55:40,862,118
2023-09-22 22:55:41,855,125
2023-09-22 22:55:42,862,118
2023-09-22 22:55:43,860,120
2023-09-22 22:55:44,854,126
2023-09-22 22:55:45,846,134
2023-09-22 22:55:46,844,136
2023-09-22 22:55:47,853,127
2023-09-22 22:55:48,855,125
2023-09-22 22:55:49,862,118
2023-09-22 22:55:50,866,114
2023-09-22 22:55:51,873,107
2023-09-22 22:55:52,881,99
2023-09-22 22:55:53,871,109
2023-09-22 22:55:54,867,113
2023-09-22 22:55:55,875,105
2023-09-22 22:55:56,871,109
2023-09-22 22:55:57,879,101
2023-09-22 22:55:58,886,94
2023-09-22 22:55:59,894,86
2023-09-22 22:56:00,897,83
2023-09-22 22:56:01,895,85
2023-09-22 22:56:02,904,76
2023-09-22 22:56:03,910,70
2023-09-22 22:56:04,902,78
2023-09-22 22:56:05,901,79
2023-09-22 22:56:06,901,79
2023-09-22 22:56:07,905,75
2023-09-22 22:56:08,904,76
2023-09-22 22:56:09,899,81
2023-09-22 22:56:10,905,75
2023-09-22 22:56:11,904,76
2023-09-22 22:56:12,895,85
2023-09-22 22:56:13,904,76
2023-09-22 22:56:14,913,67
2023-09-22 22:56:15,915,65
2023-09-22 22:56:16,911,69
2023-09-22 22:56:17,918,62
2023-09-22 22:56:18,912,68
2023-09-22 22:56:19,905,75
2023-09-22 22:56:20,900,80
2023-09-22 22:56:21,909,71
2023-09-22 22:56:22,915,65
2023-09-22 22:56:23,911,69
2023-09-22 22:56:24,916,64
2023-09-22 22:56:25,907,73
2023-09-22 22:56:26,905,75
2023-09-22 22:56:27,898,82
2023-09-22 22:56:28,888,92
2023-09-22 22:56:29,891,89
2023-09-22 22:56:30,897,83
2023-09-22 22:56:31,892,88
2023-09-22 22:56:32,895,85
2023-09-22 22:56:33,895,85
2023-09-22 22:56:34,904,76
2023-09-22 22:56:35,900,80
2023-09-22 22:56:36,890,90
2023-09-22 22:56:37,893,87
2023-09-22 22:56:38,883,97
2023-09-22 22:56:39,890,90
2023-09-22 22:56:40,882,98
2023-09-22 22:56:41,873,107
2023-09-22 22:56:42,873,107
2023-09-22 22:56:43,883,97
2023-09-22 22:56:44,876,104
2023-09-22 22:56:45,881,99
2023-09-22 22:56:46,873,107
2023-09-22 22:56:47,871,109
2023-09-22 22:56:48,876,104
2023-09-22 22:56:49,874,106
2023-09-22 22:56:50,868,112
2023-09-22 22:56:51,867,113
2023-09-22 22:56:52,860,120
2023-09-22 22:56:53,868,112
2023-09-22 22:56:54,867,113
2023-09-22 22:56:55,877,103
2023-09-22 22:56:56,868,112
2023-09-22 22:56:57,868,112
2023-09-22 22:56:58,868,112
2023-09-22 22:56:59,866,114
2023-09-22 22:57:00,870,110
2023-09-22 22:57:01,878,102
2023-09-22 22:57:02,880,100
2023-09-22 22:57:03,873,107
2023-09-22 22:57:04,869,111
2023-09-22 22:57:05,870,110
2023-09-22 22:57:06,875,105
2023-09-22 22:57:07,879,101
2023-09-22 22:57:08,878,102
2023-09-22 22:57:09,877,103
2023-09-22 22:57:10,886,94
2023-09-22 22:57:11,889,91
2023-09-22 22:57:12,895,85
2023-09-22 22:57:13,898,82
2023-09-22 22:57:14,891,89
2023-09-22 22:57:15,889,91
2023-09-22 22:57:16,898,82
2023-09-22 22:57:17,907,73
2023-09-22 22:57:18,904,76
2023-09-22 22:57:19,895,85
2023-09-22 22:57:20,890,90
2023-09-22 22:57:21,891,89
2023-09-22 22:57:22,886,94
2023-09-22 22:57:23,881,99
2023-09-22 22:57:24,879,101
2023-09-22 22:57:25,871,109
2023-09-22 22:57:26,861,119
2023-09-22 22:57:27,859,121
2023-09-22 22:57:28,863,117
2023-09-22 22:57:29,856,124
2023-09-22 22:57:30,864,116
2023-09-22 22:57:31,855,125
2023-09-22 22:57:32,847,133
2023-09-22 22:57:33,854,126
2023-09-22 22:57:34,860,120
2023-09-22 22:57:35,862,118
2023-09-22 22:57:36,872,108
2023-09-22 22:57:37,869,111
2023-09-22 22:57:38,859,121
2023-09-22 22:57:39,854,126
2023-09-22 22:57:40,847,133
2023-09-22 22:57:41,855,125
2023-09-22 22:57:42,850,130
2023-09-22 22:57:43,848,132
2023-09-22 22:57:44,855,125
2023-09-22 22:57:45,856,124
2023-09-22 22:57:46,858,122
2023-09-22 22:57:47,856,124
2023-09-22 22:57:48,852,128
2023-09-22 22:57:49,856,124
2023-09-22 22:57:50,846,134
2023-09-22 22:57:51,856,124
2023-09-22 22:57:52,863,117
2023-09-22 22:57:53,853,127
2023-09-22 22:57:54,847,133
2023-09-22 22:57:55,841,139
2023-09-22 22:57:56,837,143
2023-09-22 22:57:57,831,149
2023-09-22 22:57:58,836,144
2023-09-22 22:57:59,826,154
2023-09-22 22:58:00,832,148
2023-09-22 22:58:01,826,154
2023-09-22 22:58:02,836,144
2023-09-22 22:58:03,826,154
2023-09-22 22:58:04,821,159
2023-09-22 22:58:05,828,152
2023-09-22 22:58:06,821,159
2023-09-22 22:58:07,824,156
2023-09-22 22:58:08,828,152
2023-09-22 22:58:09,831,149
2023-09-22 22:58:10,822,158
2023-09-22 22:58:11,822,158
2023-09-22 22:58:12,829,151
2023-09-22 22:58:13,831,149
2023-09-22 22:58:14,830,150
2023-09-22 22:58:15,825,155
2023-09-22 22:58:16,831,149
2023-09-22 22:58:17,822,158
2023-09-22 22:58:18,822,158
2023-09-22 22:58:19,822,158
2023-09-22 22:58:20,816,164
2023-09-22 22:58:21,823,157
2023-09-22 22:58:22,815,165
2023-09-22 22:58:23,821,159
2023-09-22 22:58:24,831,149
2023-09-22 22:58:25,831,149
2023-09-22 22:58:26,823,157
2023-09-22 22:58:27,819,161
2023-09-22 22:58:28,819,161
2023-09-22 22:58:29,814,166
2023-09-22 22:58:30,807,173
2023-09-22 22:58:31,800,180
2023-09-22 22:58:32,806,174
2023-09-22 22:58:33,799,181
2023-09-22 22:58:34,799,181
2023-09-22 22:58:35,797,183
2023-09-22 22:58:36,800,180
2023-09-22 22:58:37,803,177
2023-09-22 22:58:38,800,180
2023-09-22 22:58:39,809,171
2023-09-22 22:58:40,817,163
2023-09-22 22:58:41,812,168
2023-09-22 22:58:42,815,165
2023-09-22 22:58:43,824,156
2023-09-22 22:58:44,819,161
2023-09-22 22:58:45,825,155
2023-09-22 22:58:46,828,152
2023-09-22 22:58:47,826,154
2023-09-22 22:58:48,826,154
2023-09-22 22:58:49,834,146
2023-09-22 22:58:50,844,136
2023-09-22 22:58:51,844,136
2023-09-22 22:58:52,839,141
2023-09-22 22:58:53,836,144
2023-09-22 22:58:54,834,146
2023-09-22 22:58:55,826,154
2023-09-22 22:58:56,824,156
2023-09-22 22:58:57,823,157
2023-09-22 22:58:58,829,151
2023-09-22 22:58:59,836,144
2023-09-22 22:59:00,837,143
2023-09-22 22:59:01,832,148
2023-09-22 22:59:02,826,154
2023-09-22 22:59:03,829,151
2023-09-22 22:59:04,836,144
2023-09-22 22:59:05,841,139
2023-09-22 22:59:06,832,148
2023-09-22 22:59:07,839,141
2023-09-22 22:59:08,848,132
2023-09-22 22:59:09,856,124
2023-09-22 22:59:10,853,127
2023-09-22 22:59:11,847,133
2023-09-22 22:59:12,857,123
2023-09-22 22:59:13,859,121
2023-09-22 22:59:14,869,111
2023-09-22 22:59:15,879,101
2023-09-22 22:59:16,882,98
2023-09-22 22:59:17,881,99
2023-09-22 22:59:18,877,103
2023-09-22 22:59:19,885,95
2023-09-22 22:59:20,882,98
2023-09-22 22:59:21,872,108
2023-09-22 22:59:22,873,107
2023-09-22 22:59:23,881,99
2023-09-22 22:59:24,888,92
2023-09-22 22:59:25,881,99
2023-09-22 22:59:26,880,100
2023-09-22 22:59:27,880,100
2023-09-22 22:59:28,880,100
2023-09-22 22:59:29,888,92
2023-09-22 22:59:30,886,94
2023-09-22 22:59:31,896,84
2023-09-22 22:59:32,902,78
2023-09-22 22:59:33,898,82
2023-09-22 22:59:34,894,86
2023-09-22 22:59:35,888,92
2023-09-22 22:59:36,885,95
2023-09-22 22:59:37,894,86
2023-09-22 22:59:38,893,87
2023-09-22 22:59:39,895,85
2023-09-22 22:59:40,895,85
2023-09-22 22:59:41,902,78
2023-09-22 22:59:42,898,82
2023-09-22 22:59:43,899,81
2023-09-22 22:59:44,897,83
2023-09-22 22:59:45,905,75
2023-09-22 22:59:46,913,67
2023-09-22 22:59:47,912,68
2023-09-22 22:59:48,904,76
2023-09-22 22:59:49,897,83
2023-09-22 22:59:50,892,88
